amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Lake Rukwa,1,False,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,9.0
0.0,Rufiji,300,True,WUA,True,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,15.0
0.0,Internal,108,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,12.0
100.0,Wami / Ruvu,1,True,Private operator,True,motorpump,commercial,per bucket,good,insufficient,surface,communal standpipe,functional,10.0
40000.0,Rufiji,430,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,16.0
0.0,Pangani,1,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,non functional,17.0
0.0,Pangani,634,True,Private operator,False,submersible,commercial,never pay,good,insufficient,groundwater,communal standpipe,non functional,47.0
500.0,Lake Tanganyika,180,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,38.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,35.0
0.0,Lake Tanganyika,135,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,improved spring,functional,11.0
0.0,Pangani,1,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,48.0
5.0,Pangani,20,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Ruvuma / Southern Coast,1,False,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,8.0
500.0,Lake Nyasa,135,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Internal,200,True,Parastatal,True,gravity,parastatal,never pay,good,enough,groundwater,communal standpipe,functional,21.0
30.0,Ruvuma / Southern Coast,457,False,WUA,False,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
0.0,Lake Nyasa,300,True,VWC,False,gravity,parastatal,annually,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Wami / Ruvu,1000,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,18.0
2200.0,Rufiji,450,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,enough,groundwater,communal standpipe,non functional,45.0
0.0,Rufiji,250,False,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,38.0
200.0,Lake Tanganyika,140,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,17.0
0.0,Rufiji,65,True,VWC,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,46.0
0.0,Pangani,1,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
8000.0,Lake Nyasa,0,True,VWC,True,submersible,user-group,annually,good,enough,surface,communal standpipe,functional,23.0
0.0,Rufiji,50,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,14.0
500.0,Lake Nyasa,450,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Lake Tanganyika,350,True,VWC,False,handpump,user-group,unknown,good,insufficient,groundwater,hand pump,functional,15.0
100.0,Lake Nyasa,0,True,WUA,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,31.0
0.0,Rufiji,500,True,VWC,False,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,20.0
0.0,Pangani,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Lake Nyasa,21,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,90,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,57.0
0.0,Lake Tanganyika,210,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,improved spring,functional,29.0
10.0,Pangani,30,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Internal,463,True,Parastatal,True,gravity,parastatal,never pay,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Lake Nyasa,405,True,VWC,False,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,14.0
1200.0,Ruvuma / Southern Coast,452,True,VWC,False,handpump,user-group,annually,good,insufficient,groundwater,hand pump,non functional,22.0
20.0,Internal,210,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,17.0
0.0,Ruvuma / Southern Coast,80,True,VWC,True,handpump,user-group,unknown,salty,enough,groundwater,hand pump,functional,28.0
1000.0,Ruvuma / Southern Coast,0,True,VWC,True,gravity,user-group,monthly,good,dry,surface,communal standpipe,non functional,43.0
200.0,Pangani,100,True,Water authority,True,gravity,user-group,annually,good,insufficient,groundwater,communal standpipe,functional,18.0
500.0,Rufiji,100,True,WUG,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,9.0
10.0,Ruvuma / Southern Coast,280,True,VWC,False,submersible,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,32.0
0.0,Ruvuma / Southern Coast,1,True,VWC,True,handpump,user-group,unknown,salty,enough,groundwater,hand pump,non functional,13.0
1000.0,Rufiji,0,False,VWC,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,non functional,46.0
50.0,Ruvuma / Southern Coast,1,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,9.0
20.0,Pangani,60,True,Water authority,True,submersible,commercial,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Lake Nyasa,30,True,VWC,False,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,13.0
0.0,Pangani,120,True,Water authority,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,24.0
10.0,Internal,180,True,VWC,True,gravity,user-group,per bucket,good,seasonal,surface,communal standpipe,functional,11.0
2500.0,Rufiji,35,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Ruvuma / Southern Coast,130,True,VWC,True,other,user-group,never pay,good,dry,groundwater,other,non functional,42.0
10.0,Pangani,85,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
200.0,Lake Nyasa,60,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,26.0
700.0,Lake Tanganyika,450,True,VWC,False,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,10.0
0.0,Ruvuma / Southern Coast,1,False,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,9.0
300.0,Pangani,180,True,Water Board,False,gravity,user-group,monthly,good,enough,surface,other,non functional,48.0
30.0,Pangani,600,False,Private operator,False,submersible,commercial,per bucket,salty,enough,groundwater,communal standpipe,functional,13.0
500.0,Rufiji,395,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Nyasa,55,True,Parastatal,False,handpump,parastatal,never pay,good,insufficient,groundwater,hand pump,functional,10.0
1000.0,Lake Rukwa,400,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,10.0
10.0,Pangani,60,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
500.0,Lake Tanganyika,360,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,13.0
0.0,Pangani,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,360,True,WUA,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Lake Tanganyika,1,False,VWC,False,other,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,36.0
500.0,Lake Nyasa,100,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Wami / Ruvu,1,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,non functional,39.0
0.0,Pangani,1,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,48.0
0.0,Lake Nyasa,25,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,17.0
2000.0,Rufiji,40,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,35.0
50.0,Wami / Ruvu,60,True,Private operator,False,submersible,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,15.0
500.0,Lake Tanganyika,187,True,VWC,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,35.0
25.0,Pangani,380,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,1,False,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,24.0
0.0,Lake Nyasa,59,False,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,11.0
100.0,Wami / Ruvu,356,True,VWC,False,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
0.0,Pangani,200,True,Parastatal,True,other,parastatal,unknown,good,seasonal,surface,other,non functional,8.0
50.0,Wami / Ruvu,50,True,VWC,True,motorpump,user-group,per bucket,good,insufficient,surface,other,non functional,34.0
600.0,Lake Tanganyika,422,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,12.0
500.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,32.0
0.0,Lake Nyasa,200,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,75,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,11.0
3000.0,Lake Nyasa,106,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Lake Nyasa,75,True,VWC,False,handpump,user-group,on failure,good,dry,surface,communal standpipe,non functional,19.0
0.0,Rufiji,1,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,26.0
50.0,Internal,650,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,17.0
500.0,Rufiji,280,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,14.0
30.0,Internal,125,True,WUG,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
500.0,Rufiji,253,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Internal,310,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,12.0
0.0,Pangani,65,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,functional,21.0
20.0,Ruvuma / Southern Coast,1,False,Parastatal,True,gravity,parastatal,per bucket,good,enough,surface,communal standpipe,functional,8.0
500.0,Internal,324,True,WUA,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,9.0
0.0,Internal,379,True,Parastatal,True,other,parastatal,never pay,good,enough,surface,communal standpipe,functional,23.0
0.0,Internal,58,True,WUG,True,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,functional,17.0
0.0,Ruvuma / Southern Coast,490,True,Water Board,True,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,38.0
0.0,Pangani,600,True,VWC,False,gravity,user-group,never pay,good,insufficient,surface,other,non functional,48.0
750.0,Lake Tanganyika,180,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,44.0
200.0,Lake Nyasa,60,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,19.0
300.0,Lake Tanganyika,800,True,WUG,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,17.0
200.0,Wami / Ruvu,120,True,VWC,True,other,user-group,on failure,good,enough,groundwater,other,non functional,38.0
0.0,Wami / Ruvu,40,True,Company,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,28.0
0.0,Lake Nyasa,40,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,12.0
50.0,Ruvuma / Southern Coast,500,True,VWC,True,handpump,user-group,per bucket,good,seasonal,groundwater,hand pump,non functional,14.0
250.0,Lake Tanganyika,650,True,Water authority,False,gravity,user-group,monthly,good,enough,groundwater,improved spring,functional,26.0
20.0,Wami / Ruvu,80,False,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,10.0
8000.0,Lake Nyasa,0,True,VWC,True,submersible,user-group,annually,good,dry,surface,communal standpipe,non functional,23.0
0.0,Pangani,150,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,22.0
0.0,Ruvuma / Southern Coast,36,True,Parastatal,False,handpump,parastatal,never pay,salty,enough,groundwater,hand pump,functional,11.0
0.0,Internal,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,15.0
0.0,Ruvuma / Southern Coast,0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,11.0
5000.0,Pangani,68,True,Water Board,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,13.0
0.0,Internal,44,True,WUG,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,9.0
30.0,Pangani,250,True,VWC,False,submersible,user-group,per bucket,good,seasonal,surface,communal standpipe,non functional,11.0
0.0,Wami / Ruvu,200,True,VWC,True,handpump,user-group,on failure,salty,enough,groundwater,hand pump,functional,9.0
250.0,Lake Tanganyika,750,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Ruvuma / Southern Coast,120,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,functional,42.0
5.0,Internal,150,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,18.0
0.0,Lake Tanganyika,0,True,VWC,True,other,user-group,never pay,good,dry,surface,communal standpipe,non functional,47.0
