amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Lake Nyasa,25.0,False,VWC,False,gravity,user-group,other,good,enough,groundwater,communal standpipe,non functional,21.0
500.0,Lake Tanganyika,199.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,35.0
30.0,Wami / Ruvu,500.0,True,VWC,True,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,functional,36.0
0.0,Lake Tanganyika,160.0,True,VWC,False,gravity,user-group,unknown,good,enough,surface,communal standpipe,non functional,17.0
0.0,Ruvuma / Southern Coast,600.0,True,VWC,True,submersible,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,10.0
0.0,Internal,140.0,True,Parastatal,True,gravity,parastatal,never pay,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Wami / Ruvu,250.0,True,VWC,True,other,user-group,never pay,salty,dry,groundwater,other,non functional,38.0
0.0,Lake Tanganyika,360.0,True,VWC,False,handpump,user-group,unknown,good,seasonal,groundwater,hand pump,functional,11.0
5.0,Pangani,35.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Pangani,1125.0,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,14.0
0.0,Ruvuma / Southern Coast,112.0,True,VWC,True,other,unknown,never pay,salty,dry,groundwater,other,non functional,34.0
200.0,Rufiji,0.0,True,VWC,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Lake Nyasa,270.0,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,13.0
500.0,Pangani,300.0,True,Other,False,other,other,monthly,good,insufficient,groundwater,other,non functional,30.0
20.0,Internal,149.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,26.0
0.0,Ruvuma / Southern Coast,750.0,True,Parastatal,False,handpump,parastatal,on failure,good,insufficient,groundwater,hand pump,functional,13.0
1000.0,Pangani,200.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,21.0
0.0,Pangani,1000.0,True,WUA,False,submersible,user-group,never pay,good,unknown,groundwater,communal standpipe,functional,16.0
300.0,Pangani,30.0,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,other,non functional,48.0
30.0,Lake Tanganyika,0.0,True,VWC,True,other,user-group,per bucket,good,dry,groundwater,other,non functional,14.0
500.0,Pangani,80.0,True,WUA,False,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,13.0
0.0,Wami / Ruvu,1.0,True,Water authority,True,submersible,commercial,never pay,good,insufficient,surface,communal standpipe,functional,18.0
0.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,never pay,good,enough,surface,communal standpipe,non functional,48.0
500.0,Rufiji,100.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,15.0
200.0,Rufiji,200.0,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,17.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,29.0
1000.0,Ruvuma / Southern Coast,0.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,36.0
500.0,Rufiji,40.0,True,WUA,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,140.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,11.0
300.0,Lake Nyasa,0.0,True,WUA,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Rufiji,86.0,True,Water Board,True,gravity,user-group,never pay,good,dry,surface,communal standpipe,non functional,25.0
0.0,Pangani,90.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,15.0
0.0,Internal,254.0,True,Parastatal,True,gravity,parastatal,never pay,good,enough,surface,communal standpipe,functional,9.0
50.0,Pangani,250.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,15.0
1000.0,Rufiji,1.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,19.0
300.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,other,good,insufficient,groundwater,communal standpipe,functional,46.0
0.0,Pangani,1.0,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
1000.0,Pangani,250.0,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,8.0
1000.0,Pangani,210.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,9.0
0.0,Pangani,120.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,55.0
50.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,18.0
200.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,17.0
0.0,Internal,534.0,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,non functional,13.0
0.0,Lake Victoria,300.0,True,WUG,False,other,user-group,unknown,salty,enough,groundwater,other,non functional,34.0
500.0,Internal,345.0,True,WUA,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,8.0
0.0,Rufiji,250.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,12.0
1000.0,Lake Tanganyika,850.0,True,Water authority,False,other,user-group,other,good,insufficient,groundwater,improved spring,functional,10.0
0.0,Internal,1.0,True,VWC,True,other,user-group,other,good,enough,groundwater,other,non functional,8.0
0.0,Pangani,540.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,9.0
50.0,Ruvuma / Southern Coast,96.0,True,VWC,True,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,13.0
0.0,Wami / Ruvu,1.0,True,VWC,True,other,user-group,never pay,unknown,dry,groundwater,other,non functional,29.0
50.0,Rufiji,454.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,15.0
10.0,Pangani,50.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Lake Tanganyika,0.0,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,36.0
0.0,Internal,135.0,True,VWC,True,gravity,user-group,never pay,salty,insufficient,groundwater,communal standpipe,non functional,10.0
200.0,Lake Nyasa,96.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,28.0
100.0,Pangani,200.0,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Lake Tanganyika,1125.0,True,Water authority,False,other,user-group,never pay,good,enough,groundwater,other,non functional,26.0
300.0,Pangani,25.0,True,WUA,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,13.0
1000.0,Lake Tanganyika,1.0,True,VWC,False,other,user-group,annually,unknown,insufficient,groundwater,other,non functional,26.0
0.0,Rufiji,100.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,15.0
1000.0,Rufiji,50.0,True,WUA,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,11.0
0.0,Pangani,200.0,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,25.0
0.0,Lake Nyasa,0.0,True,WUA,False,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe,non functional,17.0
10.0,Pangani,35.0,True,WUA,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,20.0
0.0,Lake Tanganyika,100.0,True,Water authority,True,other,commercial,never pay,good,enough,groundwater,hand pump,non functional,35.0
0.0,Pangani,156.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,42.0
0.0,Internal,250.0,True,VWC,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,15.0
0.0,Wami / Ruvu,120.0,True,VWC,False,handpump,user-group,never pay,salty,dry,groundwater,hand pump,non functional,60.0
0.0,Ruvuma / Southern Coast,300.0,True,Water Board,True,submersible,user-group,never pay,good,seasonal,groundwater,communal standpipe,functional,38.0
7.0,Pangani,50.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Pangani,200.0,True,VWC,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,50.0
1000.0,Wami / Ruvu,350.0,True,VWC,True,handpump,user-group,on failure,good,insufficient,groundwater,hand pump,functional,41.0
50.0,Ruvuma / Southern Coast,600.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,16.0
500.0,Rufiji,65.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Pangani,300.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,38.0
0.0,Internal,450.0,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,12.0
0.0,Lake Victoria,1000.0,True,WUG,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,11.0
1000.0,Lake Tanganyika,230.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,non functional,30.0
600.0,Lake Tanganyika,400.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,11.0
250.0,Lake Tanganyika,380.0,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,24.0
5.0,Pangani,1.0,False,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,13.0
1000.0,Pangani,30.0,True,Water authority,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,non functional,11.0
0.0,Pangani,10.0,True,Water Board,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
0.0,Internal,50.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Rufiji,20.0,True,VWC,True,gravity,user-group,on failure,good,insufficient,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,100.0,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,250.0,True,VWC,False,gravity,user-group,unknown,good,enough,groundwater,improved spring,functional,9.0
1000.0,Rufiji,1.0,True,VWC,True,gravity,user-group,annually,good,dry,groundwater,communal standpipe,non functional,26.0
0.0,Pangani,40.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,other,functional,46.0
50.0,Wami / Ruvu,862.0,True,VWC,False,handpump,user-group,per bucket,salty,dry,groundwater,hand pump,non functional,20.0
50.0,Ruvuma / Southern Coast,0.0,True,VWC,True,other,user-group,per bucket,good,enough,surface,communal standpipe,functional,11.0
0.0,Pangani,50.0,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,functional,48.0
600.0,Lake Tanganyika,345.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,11.0
0.0,Pangani,210.0,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,25.0
0.0,Ruvuma / Southern Coast,1.0,False,Parastatal,False,handpump,parastatal,on failure,good,enough,groundwater,hand pump,functional,11.0
1000.0,Rufiji,80.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Internal,250.0,True,VWC,False,submersible,user-group,never pay,good,enough,groundwater,other,non functional,42.0
50.0,Internal,223.0,True,WUA,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,11.0
200.0,Lake Tanganyika,1125.0,True,Water authority,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,18.0
0.0,Pangani,500.0,True,VWC,False,other,user-group,never pay,good,dry,groundwater,other,non functional,52.0
1000.0,Lake Nyasa,45.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Lake Victoria,1125.0,True,Parastatal,False,gravity,parastatal,unknown,good,seasonal,surface,communal standpipe,non functional,8.0
20.0,Internal,211.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,17.0
25.0,Internal,563.0,True,VWC,True,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,14.0
0.0,Pangani,170.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,40.0
300.0,Pangani,40.0,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,13.0
0.0,Wami / Ruvu,30.0,True,VWC,False,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,13.0
500.0,Lake Rukwa,360.0,True,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump,functional,18.0
200.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,18.0
500.0,Rufiji,65.0,True,VWC,False,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,36.0
1000.0,Ruvuma / Southern Coast,300.0,True,VWC,True,other,user-group,monthly,good,dry,groundwater,other,non functional,22.0
40.0,Pangani,500.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,17.0
500.0,Pangani,250.0,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,10.0
200.0,Wami / Ruvu,150.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,12.0
300.0,Rufiji,150.0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,18.0
0.0,Rufiji,367.0,True,Private operator,True,motorpump,commercial,never pay,good,enough,groundwater,communal standpipe,functional,15.0
50.0,Lake Victoria,350.0,True,Private operator,False,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,28.0
0.0,Ruvuma / Southern Coast,1.0,True,VWC,True,other,user-group,never pay,good,dry,groundwater,other,non functional,35.0
1000.0,Internal,690.0,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,13.0
1000.0,Lake Nyasa,7.0,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,14.0
0.0,Lake Victoria,500.0,False,WUG,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,22.0
0.0,Ruvuma / Southern Coast,400.0,True,VWC,True,motorpump,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,8.0
0.0,Lake Victoria,500.0,True,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,12.0
0.0,Internal,360.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,8.0
